FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
101,102,A1,25.49172,-32.789314,41.532722,-25.466516,32.906718,41.610041,175.0,0.025204,0.117404,180.30311906268784,48.476457595825195,33.3768908526,-113.8307877345,168.0832196909272,4.366718050928278,272693,66.37854754514882,91.0,43.29999923706055,830.0,1002.0,100200.0,122.0,3.200000047683716,133.9167803090728,49.54766256731091,1032.0736797745278,17.46998519544436
101,103,A2,52.292652,-0.184368,52.29298,-50.669694,6.399287,51.072191,175.0,1.622958,6.214919,227.01587916830383,49.33352470397949,33.4664680426,-114.25302055200001,281.65513948457516,78.99713734402492,272693,27.889914770408065,91.0,43.29999923706055,830.0,1002.0,100200.0,122.0,3.200000047683716,20.34486051542484,51.83272956182918,892.3115504992188,25.44132473028013
101,105,A3,103.853249,-11.666055,104.506432,-101.271768,21.621793,103.554202,175.0,2.581481,9.955738,453.6865089582303,56.18350028991699,33.527831551000006,-113.917332536,332.7077807708397,32.97810897483768,272693,55.37740896846629,91.0,43.29999923706055,830.0,1002.0,100200.0,122.0,3.200000047683716,149.2922192291603,55.13180489138904,963.4977724943705,47.087447621564806
102,104,A4,77.997391,4.017574,78.100792,-75.828565,4.313917,75.951176,175.0,2.168826,8.331491,338.7473922535297,52.16061592102051,33.58499098295,-113.82567627200001,0.053868993317280456,50.552094829892674,273508,61.87228040205209,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,121.94613100668272,51.410263031233626,1041.5330631958345,32.52392115273988
102,106,A5,76.810387,-10.168451,77.480537,-73.607559,22.444908,76.953536,175.0,3.202828,12.276457,336.0571536733343,52.07942008972168,33.54785744425,-114.003928834,322.14286051780334,53.63905217588826,272693,47.56965144659038,91.0,43.29999923706055,830.0,1002.0,100200.0,122.0,3.200000047683716,159.85713948219666,53.798454895622854,890.7119722186746,37.729048688573194
103,109,A6,4.493214,-11.51837,12.363729,-4.449761,11.684867,12.503459,175.0,0.043452,0.166498,55.30229873891255,47.14533805847168,33.72863454765,-114.48934004450001,38.03489934721705,54.229833774295344,273508,0.9566740748851706,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,83.96510065278295,48.33757780087035,1078.7158164828188,5.126679139574234
103,124,A7,-107.638458,-21.367542,109.738815,107.913765,32.909383,112.820248,400.0,0.275307,11.541841,490.8558518537779,57.71801948547363,33.53989894155,-114.6634437025,62.122581397062504,1.4584863725043906,270245,1.1363138040058882,75.0,43.5,835.0,1001.0,100100.0,122.0,3.200000047683716,59.877418602937496,54.394768714904785,1059.3326668731872,46.33632731280043
104,109,A8,12.593523,-14.0665,18.880234,-12.493811,14.449876,19.102205,175.0,0.099712,0.383376,84.39328089361585,47.32905387878418,33.8663698982,-114.066850007,285.22792751338363,46.175372092212655,277498,39.42199663193729,151.0,42.29999923706055,833.0,989.0,98900.0,107.0,2.5999999046325684,1.7720724866163664,53.3301794457293,681.7502693611173,12.378914198699562
105,110,A9,40.600311,-31.47448,51.371471,-39.950381,33.956639,52.43173,175.0,0.64993,2.482159,225.29426957608663,49.29825782775879,33.786176454599996,-114.14599382399999,316.1102545640957,39.125724159032,273508,31.981051974502726,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,165.88974543590427,52.884678614173026,823.750016524775,27.34983490823526
106,110,10,-42.608162,-132.611038,139.287979,42.956672,134.126779,140.837738,175.0,0.34851,1.515741,611.3937417435967,63.450117111206055,33.82541475805,-114.23744436449999,332.2035219612036,21.973081610449327,273508,25.547898565618038,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,149.7964780387964,60.29462273966783,942.7859993722285,64.84968403759756
